,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
729,729,The date of death of Gerald Patterson is,The date of death of the father of Bill Patterson is,Gerald Patterson,the father of Bill Patterson, 13 June 1967,0.0009140762267634273,0.0008795504691079259,0.003304325509816408,0.001377205247990787,0.0015797438099980354,0.00068997050402686,0.00286909774877131,0.0010953854070976377,0.0008199119474738836,0.00046350076445378363,0.0021156484726816416,0.0008843165123835206,0.0009607005049474537,0.0011030847672373056,0.003321517026051879,0.0024684190284460783,0.002480544848367572,0.001771258539520204,0.0002387837739661336,0.0011942086275666952,0.00229256902821362,0.001171989249996841,0.0010201545665040612,0.0005776280886493623,0.000548610754776746,0.0019126326078549027,0.0005271126283332705,0.002281102817505598,0.0008846290875226259,0.0018253335729241371,0.001447001937776804,0.00033882918069139123,0.0024096497800201178,0.0009222133085131645,0.0028340958524495363,0.0031678802333772182,0.00046187604311853647,0.0014920460525900126,0.0008285136427730322,0.0005849802982993424,0.0002783024392556399,0.0007853299030102789
730,730,Amal Neerad was educated at,The director of Sagar Alias Jacky Reloaded was educated at,Amal Neerad,the director of Sagar Alias Jacky Reloaded, Satyajit Ray Film and Television Institute,7.486529648303986e-05,5.776412945124321e-05,6.822444993304089e-05,5.884014171897434e-05,6.10769129707478e-05,4.4394939322955906e-05,7.603853737236932e-05,6.254261825233698e-05,4.4559710659086704e-05,0.00011630429071374238,6.675252370769158e-05,4.6857112465659156e-05,3.4071981644956395e-05,2.4750586817390285e-05,0.00020952946215402335,6.905127520440146e-05,8.103573054540902e-05,7.943037053337321e-05,5.57870625925716e-05,9.934621630236506e-05,7.261233986355364e-05,3.5618606489151716e-05,8.51868826430291e-05,5.02246075484436e-05,2.9951386750326492e-05,1.7111537090386264e-05,4.043118315166794e-05,4.896283280686475e-05,8.196924318326637e-05,0.00010366338392486796,6.111944821896031e-05,0.00018422638822812587,8.721706399228424e-05,0.00010169426241191104,5.8334506320534274e-05,3.168649709550664e-05,9.10483140614815e-05,4.551876554614864e-05,3.753047712962143e-05,4.3583931983448565e-05,4.060689025209285e-05,7.14275665814057e-05
731,731,The place of birth of Gabriel Range is,The place of birth of the director of The Great Dome Robbery is,Gabriel Range,the director of The Great Dome Robbery, British,6.19389393250458e-05,0.0002479426620993763,0.00016259729454759508,0.00016311754006892443,0.00017657334683462977,8.538378460798413e-05,0.00010521943477215245,0.0002448991872370243,0.00012392485223244876,2.3871942175901495e-05,0.00021751353051513433,0.0001131175595219247,6.404686428140849e-05,0.00016949282144196332,6.259263318497688e-05,9.596523159416392e-05,7.605441351188347e-05,0.0001168068774859421,0.00010131055023521185,0.00011463092232588679,0.0001442915527150035,0.00013957249757368118,8.897351654013619e-05,9.844759915722534e-05,4.7052981244632974e-05,0.00019124815298710018,0.0001390140241710469,0.00027912092627957463,6.95012859068811e-05,0.00015266655827872455,0.0001380212343065068,2.6541603801888414e-05,0.00021972856484353542,9.359087562188506e-05,2.635363125591539e-05,8.965432789409533e-05,7.695145905017853e-05,8.787572005530819e-05,0.00027610710822045803,0.0002731209679041058,4.6203982492443174e-05,0.00015660354983992875
732,732,The place of birth of Manuel Antín is,The place of birth of the founded by of Universidad del Cine is,Manuel Antín,the founded by of Universidad del Cine," Las Palmas, Chaco",1.5103508303582203e-05,7.470967102563009e-05,9.206458344124258e-05,6.977899465709925e-05,9.373660577693954e-05,1.4281524272519164e-05,3.7483463529497385e-05,0.00011221123713767156,3.9085705793695524e-05,1.887769394670613e-05,0.0002341168437851593,7.071111758705229e-05,2.221164140792098e-05,6.046783528290689e-05,8.586939657106996e-05,5.034389323554933e-05,7.49342652852647e-05,1.063073068507947e-05,2.722052840908873e-06,7.033749716356397e-05,3.936777284252457e-05,1.434665682609193e-05,3.783471038332209e-05,3.4181407500000205e-06,9.165541996480897e-05,2.206712269980926e-05,2.524770752643235e-05,0.00011121493298560381,4.223910946166143e-05,3.7486315704882145e-05,0.00010971835581585765,4.655681550502777e-06,8.461977995466441e-05,4.240217822371051e-05,9.373765351483598e-06,5.907570812269114e-05,2.211238279414829e-05,2.8489183023339137e-05,5.857209907844663e-05,1.608416459930595e-05,3.334371285745874e-06,6.942381151020527e-05
733,733,The place of birth of Abdülaziz is,The place of birth of the spouse of Hayranidil Kadın is,Abdülaziz,the spouse of Hayranidil Kadın, Constantinople,9.244214015780017e-05,1.6560818039579317e-05,2.0463317923713475e-05,1.8375143554294482e-05,1.8862612705561332e-05,2.825152023433475e-06,1.8817361706169322e-05,1.2035878171445802e-05,9.47232183534652e-06,5.923843218624825e-06,2.7351354219717905e-05,7.231584731925977e-06,1.4877229659759905e-05,1.6064448573160917e-05,2.875725840567611e-05,1.2168766261311248e-05,3.0845647415844724e-05,9.599790246284101e-06,1.5218366797853378e-06,1.7669915905571543e-05,4.594243364408612e-06,4.921944309899118e-06,6.431638666981598e-06,2.7240107556281146e-06,6.6308944042248186e-06,1.5181710296019446e-05,1.2196360330563039e-05,2.078407305816654e-05,1.3439032954920549e-05,1.198892823595088e-05,1.6366599083994515e-05,5.184826022741618e-06,2.7412877898314036e-05,7.326219019887503e-06,1.811979359445104e-06,2.3486682039219886e-05,3.905866833520122e-06,1.2127150512242224e-05,5.28439340996556e-06,7.11946677256492e-06,8.474256105728273e-07,8.884772796591278e-06
734,734,The country of citizenship of Mongkut is,The country of citizenship of the father of Damrong Rajanubhab is,Mongkut,the father of Damrong Rajanubhab, Siam,2.663335544639267e-05,3.51535200024955e-05,5.270262045087293e-05,2.1346057110349648e-05,4.579763481160626e-05,6.835231033619493e-05,4.2886418668786064e-05,7.917367474874482e-05,3.18597158184275e-05,1.0248091712128371e-05,4.9280610255664214e-05,5.16704712936189e-05,3.550924884621054e-05,4.808258745470084e-05,0.00011641185847111046,9.518176375422627e-05,7.120738155208528e-05,4.739763608085923e-05,1.5165613149292767e-05,3.12996307911817e-05,3.667382770800032e-05,2.3179292838904075e-05,4.017291939817369e-05,3.979525718023069e-05,4.9730897444533184e-05,1.9274981241323985e-05,2.126326216966845e-05,8.567123586544767e-05,2.9339676984818652e-05,3.263831968070008e-05,6.149013643153012e-05,1.783366678864695e-05,8.921806147554889e-05,2.7549869628273882e-05,0.00022589421132579446,9.135786240221933e-05,2.7529258659342304e-05,7.528387504862621e-05,2.778662928903941e-05,3.0286320907180198e-05,2.8105312594561838e-05,3.128098978777416e-05
735,735,"The country of citizenship of Henry de Beaumont, 1st Earl of Warwick is","The country of citizenship of the father of Roger de Beaumont, 2nd Earl of Warwick is","Henry de Beaumont, 1st Earl of Warwick","the father of Roger de Beaumont, 2nd Earl of Warwick", Kingdom of England,6.575718998647062e-06,4.495725988817867e-06,5.871716439287411e-06,3.652131226772326e-06,4.4347707444103435e-06,2.802927838274627e-06,7.819220627425238e-06,8.361188520211726e-06,2.7830722046928713e-06,7.808713462509331e-07,4.574607373797335e-06,2.67080872617953e-06,1.717837221804075e-06,8.872257240000181e-06,5.227645488048438e-06,7.423188435495831e-06,2.9435432225000113e-06,2.428065499771037e-06,1.5724118611615268e-06,1.406608134857379e-06,6.228858183021657e-06,1.723382183627109e-06,4.809109213965712e-06,1.9017186332348501e-06,3.1402805689140223e-06,1.4091390312387375e-06,2.3341742689808598e-06,7.250523594848346e-06,2.5383724278071895e-06,1.8417290448269341e-06,3.2524603739148006e-06,7.280261229425378e-07,9.875134310277645e-06,1.0949261195492e-06,5.510448318091221e-06,2.0187369955237955e-05,1.2265448958714842e-06,4.177210030320566e-06,3.0030871585040586e-06,5.287789008434629e-06,7.662608254577208e-07,3.6079322853765916e-06
736,736,The place of birth of Ning Hao is,The place of birth of the director of Mongolian Ping Pong is,Ning Hao,the director of Mongolian Ping Pong, Taiyuan,0.00019187302677892148,0.0002327791735297069,0.00016845305799506605,0.0001455345773138106,0.00017954202485270798,2.8621352612390183e-05,2.7885940653504804e-05,0.00013503609807230532,6.035077240085229e-05,5.480282925418578e-05,0.00019408577645663172,5.7429529988439754e-05,6.289358861977234e-05,6.489070074167103e-05,0.00033964289468713105,0.00022568153508473188,0.00012184411025373265,3.8410955312428996e-05,1.0292391380062327e-05,8.863073890097439e-05,8.107820758596063e-05,2.9666793125215918e-05,7.491720316465944e-05,2.5826777346082963e-05,0.0001390125835314393,3.580000702640973e-05,6.441870209528133e-05,0.0001357136497972533,6.278917862800881e-05,6.504613702418283e-05,0.00014677972649224102,3.2588337489869446e-05,0.00013977025810163468,4.421690391609445e-05,1.2184089428046718e-05,1.4724827451573219e-05,4.332342359703034e-05,1.465518471377436e-05,0.00016428655362688005,6.275826308410615e-05,8.528612852387596e-06,0.00016236875671893358
737,737,The place of death of Karel Lamač is,The place of death of the director of The Lantern is,Karel Lamač,the director of The Lantern," Hamburg, Germany",2.88854221253132e-06,3.840102181129623e-06,3.6280553104006685e-06,3.83632504963316e-06,3.2738705613155616e-06,9.737941581988707e-07,3.026583954124362e-06,3.2188575005420716e-06,1.9245474049967015e-06,2.8827910227846587e-06,7.709882083872799e-06,3.0866551696817623e-06,1.7329441561741987e-06,1.6259472204183112e-06,2.8647414183069486e-06,1.7814510329117184e-06,4.06824756282731e-06,1.4653743392045726e-06,5.156242650627973e-07,3.748545623238897e-06,1.9502447230479447e-06,3.987014679296408e-06,1.79737889993703e-06,7.146898042265093e-07,1.7249864185941988e-06,1.6482321143485024e-06,1.4460418924500118e-06,1.8840140683096251e-06,1.0084374935104279e-06,3.1534589197690366e-06,1.63228332894505e-06,1.075001136996434e-06,5.375794444262283e-06,1.929407289935625e-06,5.121242452332808e-07,1.7047481151166721e-06,8.559827051612956e-07,1.093900664272951e-06,3.5381424368097214e-06,1.2339048680587439e-06,1.0258625025016954e-06,2.26804490921495e-06
738,738,The child of Leopoldo Torres Ríos is,The child of the director of La Estancia de gaucho Cruz is,Leopoldo Torres Ríos,the director of La Estancia de gaucho Cruz, Leopoldo Torre Nilsson,6.583466529264115e-06,2.6586823878460564e-05,5.196781785343774e-05,1.5754836567793973e-05,2.2631054889643565e-05,2.9229722713353112e-05,3.691886013257317e-05,6.909819057909772e-05,1.907951991597656e-05,1.0143792678718455e-05,4.8497659008717164e-05,7.904710219008848e-05,7.93589606473688e-06,1.846363375079818e-05,3.629606362665072e-05,9.443433373235166e-05,7.518438360420987e-05,1.538870310469065e-05,4.281078145140782e-05,2.7358863007975742e-05,2.436270187899936e-05,1.4175383512338158e-05,4.207186429994181e-05,2.536263309593778e-05,5.463906563818455e-05,2.516038193789427e-06,8.724006875127088e-06,1.797946242731996e-05,6.418179054890061e-06,1.0849257705558557e-05,2.0381361537147313e-05,1.018743023450952e-05,3.831149297184311e-05,3.4398657589918e-05,3.282953912275843e-05,2.571872028056532e-05,2.1714951799367554e-05,1.5580793842673302e-05,4.109535802854225e-05,2.7658577891997993e-05,4.8482095735380426e-05,5.689620229532011e-05
739,739,The place of birth of Jerome Storm is,The place of birth of the director of The Village Sleuth is,Jerome Storm,the director of The Village Sleuth, Denver,1.5987074220902286e-05,6.0789723647758365e-05,3.636111432570033e-05,2.799020330712665e-05,5.403951945481822e-05,1.751297531882301e-05,2.501071139704436e-05,5.564163438975811e-05,2.3593820515088737e-05,1.4585921235266142e-05,9.517368744127452e-05,4.059059574501589e-05,1.1488379641377833e-05,3.72827889805194e-05,2.3553784558316693e-05,1.7723965356708504e-05,2.798257082758937e-05,1.1023946171917487e-05,5.923132448515389e-06,2.826443778758403e-05,1.6441417756141163e-05,2.340282480872702e-05,1.4818145245953929e-05,1.4027165889274329e-05,9.553705604048446e-05,9.802556633076165e-06,3.6881581763736904e-05,2.3612641598447226e-05,2.2004658603691496e-05,1.5736832210677676e-05,3.8057190977269784e-05,7.996738531801384e-06,4.288939817342907e-05,2.7545407647266984e-05,9.402595424035098e-06,2.295231752214022e-05,2.2219663151190616e-05,9.842503459367435e-06,4.077620542375371e-05,2.5713008653838187e-05,1.3019760444876738e-05,4.932098090648651e-05
740,740,The employer of Jean-François Pouliot is,The employer of the director of Glimpses/Impressions is,Jean-François Pouliot,the director of Glimpses/Impressions, National Film Board,2.4830182155710645e-05,0.00017932261107489467,0.00015831731434445828,0.00010570608719717711,0.00010371503594797105,8.177897689165547e-05,0.00021245342213660479,0.00016007413796614856,9.219941421179101e-05,8.621921733720228e-05,0.00028106465470045805,0.00013181402755435556,5.2594845328712836e-05,9.651361324358732e-05,0.00048122642328962684,0.00011582625302253291,0.0002953753573819995,0.00015891401562839746,3.659529465949163e-05,0.00011188261123606935,0.0001403509668307379,0.00017233085236512125,0.00010187405132455751,3.6227585951564834e-05,6.121121987234801e-05,5.336132744560018e-05,0.00016917698667384684,0.00016894466534722596,0.0002166301419492811,7.056253525661305e-05,0.00022041428019292653,8.515692024957389e-05,0.0003364865842740983,3.514159470796585e-05,2.7696796678355895e-05,0.00012697601050604135,9.152582788374275e-05,4.748589708469808e-05,0.00013120370567776263,0.00014545155863743275,0.00022177421487867832,0.00011572203948162496
741,741,The place of death of Marcel Varnel is,The place of death of the director of I Didn't Do It is,Marcel Varnel,the director of I Didn't Do It, West Sussex,1.4500778888759669e-05,2.9822360374964774e-05,2.395521369180642e-05,1.567371145938523e-05,2.5633211407694034e-05,8.936930498748552e-06,8.803091986919753e-06,2.188339567510411e-05,9.48330489336513e-06,2.103588849422522e-05,3.2184398151002824e-05,2.165480691473931e-05,8.55387497722404e-06,2.6337449526181445e-05,2.9631706638610922e-05,2.896844489441719e-05,2.638829028001055e-05,1.2204513950564433e-05,5.089078058517771e-06,2.0980683984817006e-05,1.4753789400856476e-05,8.99116821528878e-06,1.0572657629381865e-05,5.273313945508562e-06,6.429275526897982e-05,1.1762452231778298e-05,2.2411642930819653e-05,1.9869366951752454e-05,1.7285738067585044e-05,4.0625727706355974e-05,1.2847616744693369e-05,2.03733015951002e-05,2.8693797503365204e-05,9.025622603076044e-06,9.592188689566683e-06,1.3183916053094435e-05,1.0138920515601058e-05,8.744042133912444e-06,3.1379393476527184e-05,1.3534826393879484e-05,7.945397555886302e-06,2.8064847356290556e-05
742,742,The date of death of John Louis of Nassau-Saarbrücken is,"The date of death of the father of John III, Count of Nassau-Saarbrücken is",John Louis of Nassau-Saarbrücken,"the father of John III, Count of Nassau-Saarbrücken", 4 June 1545,0.0016361773014068604,0.0021589729003608227,0.006252910476177931,0.002182732569053769,0.0037053730338811874,0.0013408450176939368,0.004442274570465088,0.003432072000578046,0.0015700816875323653,0.0008444101549685001,0.005462840665131807,0.003702585818246007,0.0017560115084052086,0.0020489164162427187,0.008507480844855309,0.005556559190154076,0.006250673905014992,0.004684216808527708,0.0010923491790890694,0.0016908292891457677,0.004260306712239981,0.0033047387842088938,0.0008910007309168577,0.0014048489974811673,0.0008492510532960296,0.0038569157477468252,0.0010198034578934312,0.006259312853217125,0.00198537390679121,0.002315184334293008,0.0031798300333321095,0.0005758953629992902,0.0027771340683102608,0.0022448780946433544,0.004055492579936981,0.004194853361696005,0.0008371567237190902,0.0014630117220804095,0.0026038228534162045,0.0014283908531069756,0.00047353471745736897,0.0028822780586779118
743,743,The place of death of Alexandre Promio is,The place of death of the director of Départ de Jérusalem en chemin de fer is,Alexandre Promio,the director of Départ de Jérusalem en chemin de fer, Asnières,2.6078610972035676e-05,4.196807276457548e-05,3.3291846193606034e-05,2.175459849240724e-05,4.592615368892439e-05,2.1733809262514114e-05,5.763049557572231e-05,3.727112925844267e-05,3.0616491130786017e-05,1.727629205561243e-05,9.81303455773741e-05,5.150351353222504e-05,1.5231254110403825e-05,3.550509791239165e-05,0.00011729318794095889,0.00012287928257137537,8.746785169932991e-05,4.2224364733556286e-05,1.4324014955491293e-05,4.451757195056416e-05,3.0268021873780526e-05,1.7833181118476205e-05,4.470096973818727e-05,9.225323083228432e-06,3.658290734165348e-05,1.5775054635014385e-05,2.728167237364687e-05,3.7550886190729216e-05,1.1373565030226018e-05,2.086869972117711e-05,4.525076292338781e-05,8.97454719961388e-06,5.488890747074038e-05,4.4782558688893914e-05,1.2517096365627367e-05,0.00010062042565550655,1.5113736480998341e-05,1.0897620995820034e-05,5.595045877271332e-05,2.1360496248234995e-05,2.1902953449171036e-05,0.0001132874094764702
744,744,The date of birth of Lady Sarah Lennox is,"The date of birth of the spouse of Sir Thomas Charles Bunbury, 6th Baronet is",Lady Sarah Lennox,"the spouse of Sir Thomas Charles Bunbury, 6th Baronet", 14 February 1745,0.002499782247468829,0.004714852664619684,0.008365396410226822,0.005656374152749777,0.006485264748334885,0.002825742121785879,0.008890368044376373,0.006309100426733494,0.004155495669692755,0.002397967269644141,0.007130888756364584,0.005083930213004351,0.0026774664875119925,0.0027160451281815767,0.015493766404688358,0.0055646044202148914,0.009050184860825539,0.007902936078608036,0.0012733410112559795,0.005676704924553633,0.004943918436765671,0.003175705438479781,0.00334099680185318,0.0038516519125550985,0.0033111819066107273,0.005655827932059765,0.0026260840240865946,0.008374108001589775,0.0023756816517561674,0.006775029003620148,0.006575990933924913,0.0009699278743937612,0.007411101367324591,0.0025035394355654716,0.0035883227828890085,0.005844943691045046,0.0017491081962361932,0.00769093306735158,0.0026854558382183313,0.002806676784530282,0.0021293878089636564,0.00653005950152874
